"Time","LateralAcc","ECU_RPM","ECU_ThrottlePos","ECU_OilPress","ECU_Lambda1","ECU_EGTSensor1","ECU_CoolantTemp","Total_Current","OILTEMP","GPS_Speed",

6.800,-1.087001,8113.974121,13.558503,49.318371,0.818821,745.399658,91.249596,13.057588,100.298752,46.400002
6.900,-1.154519,8057.392090,16.029484,44.250881,0.841158,744.935120,91.249596,14.948974,100.256508,45.779999
7.000,-1.201212,7958.511719,17.140043,49.643032,0.838338,744.435608,91.249596,15.948653,100.255676,45.079998
7.100,-1.226457,7831.361328,18.489353,59.724777,0.825253,744.114990,91.247704,14.326827,100.188148,44.260002
7.200,-1.006203,7783.086426,19.902349,65.314781,0.817784,743.901245,91.244553,13.981686,100.254677,43.480000
7.300,-0.916235,7769.015137,21.687969,64.030357,0.839219,743.643860,91.230873,15.776641,100.286949,42.900002
7.400,-0.662654,7840.219727,25.390375,56.247429,0.885683,743.327637,91.210167,16.861582,100.268654,42.640003
7.500,-0.264517,7862.004395,25.953514,47.570221,0.943544,742.969910,91.189323,14.780313,100.354813,42.660000
7.600,0.632515,7751.425781,21.305588,44.705128,0.989880,742.514038,91.168388,13.925838,100.368782,42.820000
7.700,1.187456,7634.913574,18.712658,49.643585,0.988218,742.008057,91.156906,15.224490,100.378761,42.720001
7.800,1.169342,7568.499023,17.062267,57.215836,0.948098,741.676514,91.151726,16.437138,100.370445,42.300003
7.900,1.264345,7441.984375,13.943053,61.614494,0.915564,741.491089,91.149658,14.253107,100.379761,41.740002
8.000,1.280621,7147.800781,13.586146,61.763031,0.877453,741.255554,91.149658,13.332732,100.369774,41.020000
8.100,1.357595,6961.313965,14.231127,59.307873,0.843319,740.919678,91.141823,15.124709,100.379761,39.980000
8.200,1.073652,6841.834961,14.186954,52.490566,0.847828,740.548889,91.128769,15.951260,100.474564,38.660000
8.300,1.127661,6491.408203,14.222184,41.646355,0.856077,740.171570,91.108833,13.103010,100.494522,37.080002
8.400,1.187844,6051.849609,14.337088,31.563770,0.845836,739.822510,91.084297,13.538253,100.452110,35.380001
8.500,0.796725,5826.115234,14.030586,26.941332,0.836216,739.567383,91.067062,15.717814,100.437141,33.920002
8.600,-0.764560,5843.746582,13.856605,29.724770,0.821179,739.333984,91.054680,16.021999,100.437141,33.100002
8.700,-1.192474,5823.148438,17.699930,34.388733,0.813123,739.037354,91.049728,13.353209,100.437141,32.660000
8.800,-1.040102,5831.709473,20.512913,34.385944,0.813469,738.716736,91.049728,13.348742,100.491028,32.200001
8.900,-1.300502,5897.955078,23.109907,32.405937,0.823255,738.452820,91.049728,15.398737,100.547913,31.639999
9.000,-1.119813,5987.893066,26.284405,33.872063,0.850591,738.230347,91.049728,14.999237,100.507996,31.160000
9.100,-1.102982,6078.678223,27.509056,38.863194,0.868413,738.031860,91.049728,13.000250,100.397217,31.059999
9.200,-0.819828,6130.979492,30.165400,41.335903,0.854319,737.866089,91.049728,13.731487,100.434143,31.220001
9.300,-0.408758,6226.002930,39.861248,37.393719,0.855395,737.706848,91.049728,15.523836,100.533943,31.720001
9.400,-0.353099,6326.536621,49.808311,32.414295,0.862695,737.556335,91.049728,14.530114,100.507996,32.660000
9.500,-0.174449,6464.410156,60.945339,33.832211,0.844407,737.414551,91.043381,12.657344,100.504997,34.060001
9.600,0.567562,6696.247559,68.295677,40.829548,0.839731,737.272827,91.032806,13.644364,100.547913,35.779999
9.700,1.005134,7086.811035,60.030170,48.336864,0.862636,737.117920,91.016418,15.842170,100.561882,37.520000
9.800,1.035236,7553.325684,40.269917,54.345169,0.887396,736.947815,90.996162,14.516338,100.561882,39.160000
9.900,1.305879,7710.017578,22.712893,58.398270,0.874481,736.779846,90.976578,12.674470,100.615768,40.340000
10.000,1.263753,7611.645508,17.774185,60.726627,0.791181,736.622803,90.957451,14.062107,100.727036,40.759998
10.100,1.234730,7528.785645,25.088480,61.249706,0.769992,736.463623,90.949799,15.674253,100.689949,40.619999
10.200,0.503956,7499.329102,36.043667,59.238483,0.872065,736.319702,90.949799,15.033863,100.698097,40.380001
10.300,-0.702573,7568.499023,39.640110,54.477543,0.983540,736.182251,90.949799,13.648831,100.730362,40.720001
10.400,-1.041820,7732.268555,33.702766,48.433567,0.934750,736.079712,90.949799,14.123912,100.701424,41.720001
10.500,-1.248007,7920.027344,27.618267,47.405800,0.837576,736.049194,90.949799,15.463893,100.687454,42.560001
10.600,-1.136426,8072.353516,26.948626,54.530491,0.827809,736.049194,90.949799,15.969875,100.633064,42.860001
10.700,-1.229691,8103.590332,27.613117,61.519188,0.908027,736.049194,90.949799,14.199493,100.629738,42.840000
10.800,-1.204210,8089.942871,28.100647,65.030815,1.023692,736.049194,90.949799,14.224067,100.673149,42.680000
10.900,-1.297486,8120.077148,26.192265,60.950680,1.129763,735.990295,90.949799,15.665690,100.687454,42.420002
11.000,-1.137920,8123.255859,22.591213,49.803547,1.136679,735.865967,90.949799,16.258051,100.741341,42.240002
11.100,-1.091652,8022.849609,22.284170,44.850040,1.059390,735.724182,90.949799,14.046098,100.744339,42.080002
11.200,-1.254590,7912.186523,25.134008,49.974098,0.978210,735.732910,90.949799,14.115349,100.755310,41.760002
11.300,-0.981253,7901.929688,27.269762,58.474346,0.996250,735.868164,90.949799,15.822064,100.798225,41.540001
11.400,-1.187234,7943.550293,27.206076,64.293709,0.996054,736.027405,90.949799,15.851478,100.758308,41.619999
11.500,-1.257403,7947.068359,29.200367,66.947289,1.024413,736.190979,90.949799,13.823822,100.701424,41.580002
11.600,-1.209859,7970.040039,30.233149,67.737061,1.064814,736.354553,90.949799,13.885255,100.741341,41.380001
11.700,-1.213754,7930.114746,28.741835,67.720337,1.058939,736.518127,90.949799,15.717814,100.798225,41.419998
11.800,-1.174605,7847.424805,26.074921,67.212585,1.111527,736.681702,90.949799,15.179440,100.864594,41.619999
11.900,-0.941657,7772.109375,25.105282,66.199028,1.124134,736.838745,90.949799,13.486873,100.921974,41.759998
12.000,-1.089207,7753.587891,29.672451,65.348785,1.094402,736.991455,90.949799,14.157793,100.884544,41.770000
12.100,-0.945034,7814.323242,32.412262,65.324257,1.109478,737.144104,90.949799,15.667179,100.827164,41.720001
12.200,-1.134987,7962.029297,28.720697,65.987793,1.151869,737.368774,90.949799,14.507402,100.812195,41.820000
12.300,-0.916470,8002.929199,26.739685,66.431168,1.031813,737.674133,90.949799,13.117903,100.864594,42.139999
12.400,-0.897411,7942.320801,29.457546,66.147758,1.033848,737.981689,90.949799,14.373739,100.869576,42.480000
12.500,-0.626743,7959.698242,34.673218,66.023468,1.179797,738.210693,90.949799,15.740526,100.879562,42.720001
12.600,-0.776906,8113.126465,36.012772,66.972366,1.222239,738.396118,90.949799,13.718083,100.869576,42.920002
12.700,-0.928250,8270.157227,30.213909,65.682365,1.054901,738.745056,90.949799,12.906797,100.880058,43.540001
12.800,-1.126845,8331.062500,27.977886,57.566135,0.878650,739.301270,90.949799,14.751272,101.029083,44.439999
12.900,-0.841825,8416.888672,29.866486,48.260227,0.898232,739.922852,90.949799,16.691059,101.104927,45.040001
13.000,-1.135764,8488.813477,31.073521,44.475498,1.036042,740.387451,90.949799,16.248743,101.023430,45.320000
13.100,-1.062095,8564.170898,33.866447,51.790245,1.175068,740.753906,90.949799,14.214759,100.898186,45.459999
